Sharing Less is More: Lifelong Learning in Deep Networks with Selective Layer Transfer,,['https://www.semanticscholar.org/paper/Sharing-Less-is-More%3A-Lifelong-Learning-in-Deep-Lee-Behpour/720151c734090366332381846f61ed39f0a331d0'],[]
Semantic-Guided Representation Enhancement for Self-supervised Monocular Trained Depth Estimation,,['https://www.semanticscholar.org/paper/Semantic-Guided-Representation-Enhancement-for-Li-Mao/40cbc2ccf59b36a23cce761226ec2399dba67627'],[]
Redefining The Self-Normalization Property,,['https://www.semanticscholar.org/paper/Refinement-Composition-Using-Doubly-Labeled-Graphs-Martinsen/9167c3482536278e213749c3e2b48f837d4a8075'],[]
Hamiltonian Q-Learning: Leveraging Importance-sampling for Data Efficient RL,,['https://www.semanticscholar.org/paper/Hamiltonian-Q-Learning%3A-Leveraging-for-Data-RL-Madhushani-Dey/9cad8928eedb9c76744c108cdd7cf5b8b6f2ef7c'],[]
Meta-Model-Based Meta-Policy Optimization,,['https://www.semanticscholar.org/paper/Meta-Model-Based-Meta-Policy-Optimization-Hiraoka-Imagawa/14a44d4555bae15c01b1ed48fb3e1d75185573e9'],[]
Interactive Visualization for Debugging RL,,['https://www.semanticscholar.org/paper/Interactive-Visualization-for-Debugging-RL-Deshpande-Eysenbach/9d5018c8edb43e66eac629e2c0d53323be14ff84'],[]
Perfect density models cannot guarantee anomaly detection,,['https://www.semanticscholar.org/paper/Perfect-density-models-cannot-guarantee-anomaly-Lan-Dinh/2b2b609e321bac6ef3ae5aabedb3ed232e32151f'],[]
Data-efficient Hindsight Off-policy Option Learning,,['https://www.semanticscholar.org/paper/Data-efficient-Hindsight-Off-policy-Option-Learning-Wulfmeier-Rao/9e38bbf16a458f9101fab5cae39a4f49d35dcb51'],[]
Learning to Noise: Application-Agnostic Data Sharing with Local Differential Privacy,,['https://www.semanticscholar.org/paper/Learning-to-Noise%3A-Application-Agnostic-Data-with-Mansbridge-Barbour/0f89596e6669fecb4b6f35ccafe791d3621a581f'],[]
Should Ensemble Members Be Calibrated?,,['https://www.semanticscholar.org/paper/Should-Ensemble-Members-Be-Calibrated-Wu-Gales/7fd5672888d23fad1586994c6f0ea6174628a9e4'],[]
Revisiting BFfloat16 Training,,['https://www.semanticscholar.org/paper/Revisiting-BFloat16-Training-Zamirai-Zhang/1a552eb60e22fd4c9cdabdce2a87b904d73e7b1c'],[]
Q-Value Weighted Regression: Reinforcement Learning with Limited Data,,['https://www.semanticscholar.org/paper/Q-Value-Weighted-Regression%3A-Reinforcement-Learning-Kozakowski-Kaiser/a10fbcdf35c79b35003a8e2e1febcedae91d93ab'],[]
Random Coordinate Langevin Monte Carlo,,['https://www.semanticscholar.org/paper/Random-Coordinate-Langevin-Monte-Carlo-Ding-Li/63b11f76a1a5090986b48b69c9611e38a89d2442'],[]
Approximating Pareto Frontier through Bayesian-optimization-directed Robust Multi-objective Reinforcement Learning,,['https://www.semanticscholar.org/paper/Parallel-problem-solving-from-nature-PPSN-VIII-%3A-%3A-Yao-Burke/878b69b0099350ccf713cda35da21edb2aaf0794'],[]
A Probabilistic Model for Discriminative and Neuro-Symbolic Semi-Supervised Learning,,"[""https://www.semanticscholar.org/paper/A-Probabilistic-Model-for-Discriminative-and-Allen-Balavzevi'c/320e43cb8abbd84250ecf00423cc50f0859dbdcc""]",[]
Iterative Amortized Policy Optimization,,['https://www.semanticscholar.org/paper/Iterative-Amortized-Policy-Optimization-Marino-Pich%C3%A9/ac85a793330ba4aeea72d572a2c6d567170da1c7'],[]
Neural Point Process for Forecasting Spatiotemporal Events,,['https://www.semanticscholar.org/paper/Attentive-Neural-Point-Processes-for-Event-Gu/096fb613da4642aae8094e5081514446fdfb34ae'],[]
Improving Post Training Neural Quantization: Layer-wise Calibration and Integer Programming,,['https://www.semanticscholar.org/paper/Improving-Post-Training-Neural-Quantization%3A-and-Hubara-Nahshan/31a68965ea4af87295cb83d8fe72e31f651a4ee1'],[]
Direct Evolutionary Optimization of Variational Autoencoders with Binary Latents,,['https://www.semanticscholar.org/paper/Direct-Evolutionary-Optimization-of-Variational-Guiraud-Drefs/9f4eee64db33c69236eeb804284f927461429d70'],[]
Multi-Agent Trust Region Learning,,['https://www.semanticscholar.org/paper/Multi-Agent-Trust-Region-Policy-Optimization-Li-He/9743e3c3663fc426b5ad0a9f13a3a2fbe94e6ca9'],[]
Polynomial Graph Convolutional Networks,,['https://www.semanticscholar.org/paper/Graph-Neural-Networks-with-convolutional-ARMA-Bianchi-Grattarola/f55781f7ce6fd31e946f0efe76d5bf89858391d1'],[]
Thinking Like Transformers,,['https://www.semanticscholar.org/paper/Thinking-Like-Transformers-Weiss-Goldberg/1bcc3e35198a7cf87e9b549d013ce395e8acb03f'],[]
Intention Propagation for  Multi-agent Reinforcement Learning,,['https://www.semanticscholar.org/paper/Intention-Propagation-for-Multi-agent-Reinforcement-Qu-Li/1c3c53de35b20ecdfe1de181e6d7701ccc75ee6b'],[]
Federated Mixture of Experts,,['https://www.semanticscholar.org/paper/Federated-learning-using-a-mixture-of-experts-Zec-Mogren/a11fdba161a441d0666d7b43dad94472352b3501'],[]
Online Limited Memory Neural-Linear Bandits,,['https://www.semanticscholar.org/paper/Online-Limited-Memory-Neural-Linear-Bandits-with-Nabati-Zahavy/24e93f1b0c6d5c85d41054e4db5de028b95fe58b'],[]
Generating unseen complex scenes: are we there yet?,,['https://www.semanticscholar.org/paper/Generating-unseen-complex-scenes%3A-are-we-there-yet-Casanova-Drozdzal/48e90fcc3749c4a2c64951e1a8070cf4017bb75c'],[]
Learning a unified label space,,['https://www.semanticscholar.org/paper/Dictionary-Learning-in-Optimal-Metric-Space-Yan-Deng/3e76496aa3840bca2974d6d087bfa4267a390768'],[]
Sequence Metric Learning as Synchronization of Recurrent Neural Networks,,['https://www.semanticscholar.org/paper/Pattern-Recognition-and-Machine-Intelligence%2C-Third-Chaudhury/d95aca86ebf01883f3cd9ddbac432a88ce364235'],[]
Learning Curves for Analysis of Deep Networks,,['https://www.semanticscholar.org/paper/Learning-Curves-for-Analysis-of-Deep-Networks-Hoiem-Gupta/8d90f9474b7432a1aabab113dbeca38ead42117a'],[]
The Bures Metric for Taming Mode Collapse in Generative Adversarial Networks,,['https://www.semanticscholar.org/paper/The-Bures-Metric-for-Taming-Mode-Collapse-in-Meulemeester-Schreurs/a53ce8c8b0892a990e8bf05578094a87f8ca095b'],[]
Representational aspects of depth and conditioning in normalizing flows,,['https://www.semanticscholar.org/paper/Representational-aspects-of-depth-and-conditioning-Koehler-Mehta/0ce6ebf8fe01210037217e7b347353d7afe03ead'],[]
Efficient Architecture Search for Continual Learning,,['https://www.semanticscholar.org/paper/Efficient-Architecture-Search-for-Continual-Gao-Luo/2274567fbd3ecdfd9175fd3ff7da3a3e26c0dc5e'],[]
Learning Self-Similarity in Space and Time as a Generalized Motion for Action Recognition,,['https://www.semanticscholar.org/paper/Learning-Self-Similarity-in-Space-and-Time-as-for-Kwon-Kim/9a6d2a2f45b71d4f33abb2daf7ac2077b002ead0'],[]
Test-Time Adaptation and Adversarial Robustness,,['https://www.semanticscholar.org/paper/We-Need-To-Talk-About-Random-Splits-S%C3%B8gaard-Ebert/d0fcdf47561ff742c9a72495102f16646eca43b7'],[]
Graph Structural Aggregation for Explainable Learning,,['https://www.semanticscholar.org/paper/Multivariate-Relations-Aggregation-Learning-in-Xu-Yu/6325fe2bdf94b7aaa9d8d5ba6483facf7f732f3a'],[]
Directional graph networks,,['https://www.semanticscholar.org/paper/Directional-Graph-Networks-Beaini-Passaro/92d229609b33717ec6e0e97591def3c086913858'],[]
Federated learning using mixture of experts,,['https://www.semanticscholar.org/paper/Federated-learning-using-a-mixture-of-experts-Zec-Mogren/a11fdba161a441d0666d7b43dad94472352b3501'],[]
Attention-Based Clustering: Learning a Kernel from Context,,['https://www.semanticscholar.org/paper/Attention-Based-Clustering%3A-Learning-a-Kernel-from-Coward-Visse-Martindale/7dbe1ee4160767466e349fb70418d3498a104d9a'],[]
Quantifying and Learning Disentangled Representations with Limited Supervision,,['https://www.semanticscholar.org/paper/Quantifying-and-Learning-Disentangled-with-Limited-Tonnaer-Rey/149ba3f047fb971a534895618eac22ce8c3bd1aa'],[]
Learning Robust Models using the Principle of Independent Causal Mechanisms,,['https://www.semanticscholar.org/paper/Learning-Robust-Models-Using-The-Principle-of-M%C3%BCller-Schmier/685f363c44f4eed1321a63086adad697d816b579'],[]
Policy Gradient with Expected Quadratic Utility Maximization: A New Mean-Variance Approach in Reinforcement Learning,,['https://www.semanticscholar.org/paper/Direct-Expected-Quadratic-Utility-Maximization-for-Kato-Nakagawa/0a107efa7f0c7e442f05dc3c83cc152b69cd1021'],[]
Target Training: Tricking Adversarial Attacks to Fail,,['https://www.semanticscholar.org/paper/Tricking-Adversarial-Attacks-To-Fail-Lindqvist/7b8367e784a7cbaed06e131358b2085eadc6bc9c'],[]
A Robust Fuel Optimization Strategy For Hybrid Electric Vehicles: A Deep Reinforcement Learning Based Continuous Time Design Approach,,['https://www.semanticscholar.org/paper/Parallel-problem-solving-from-nature-PPSN-VIII-%3A-%3A-Yao-Burke/878b69b0099350ccf713cda35da21edb2aaf0794'],[]
Explainable Reinforcement Learning Through Goal-Based Interpretability,,['https://www.semanticscholar.org/paper/Explainable-Reinforcement-Learning-Through-a-Causal-Madumal-Miller/cfb68baa23048e3e0f8845c099fa013797bd623f'],[]
Amortized Causal Discovery: Learning to Infer Causal Graphs from Time-Series Data,,['https://www.semanticscholar.org/paper/Amortized-Causal-Discovery%3A-Learning-to-Infer-from-L%C3%B6we-Madras/56bb849ec83df51a60084b520938dc224adaf5e8'],[]
Contextual HyperNetworks  for Novel Feature Adaptation,,['https://www.semanticscholar.org/paper/Contextual-HyperNetworks-for-Novel-Feature-Lamb-Saveliev/801b9105981911406f7474c6fdfe3f442a28791d'],[]
Benchmarking Unsupervised Object Representations for Video Sequences,,['https://www.semanticscholar.org/paper/Unmasking-the-Inductive-Biases-of-Unsupervised-for-Weis-Chitta/edd9fb882146e75f927bc27d2addd2e222bd86e4'],[]
Multi-Agent Collaboration via Reward Attribution Decomposition,,['https://www.semanticscholar.org/paper/Multi-Agent-Collaboration-via-Reward-Attribution-Zhang-Xu/31bc752070e4fde852c528b1c6ef01a25fe0319d'],[]
Enhancing Certified Robustness of Smoothed Classifiers via Weighted Model Ensembling,,['https://www.semanticscholar.org/paper/Enhancing-Certified-Robustness-of-Smoothed-via-Liu-Feng/0281b89a956906b7f78a5c964ab1a9b93ac8409e'],[]
Diverse Exploration via InfoMax Options,,['https://www.semanticscholar.org/paper/Diverse-Exploration-via-InfoMax-Options-Kanagawa-Kaneko/bf37352ed947f43e51f089de92addb377b7ad8e0'],[]
Nonvacuous Loss Bounds with Fast Rates for Neural Networks via Conditional Information Measures,,['https://www.semanticscholar.org/paper/Nonvacuous-Loss-Bounds-with-Fast-Rates-for-Neural-Hellstr%C3%B6m-Durisi/d51a987b70814758e8eb65bec9e4ca90aeabe1ab'],[]
Out-of-Distribution Generalization Analysis via Influence Function,,['https://www.semanticscholar.org/paper/Out-of-Distribution-Generalization-Analysis-via-Ye-Xie/abb2ceadcb1a4fe3f3b4580a9551bd33ce09d4b1'],[]
Learning a Transferable Scheduling Policy for Various Vehicle Routing Problems based on Graph-centric Representation Learning,,['https://www.semanticscholar.org/paper/Learning-a-Transferable-Scheduling-Policy-for-based-Kim-Park/ecafda8b0b795a9d44acf5582dce2a08f8cb10bc'],[]
SoGCN: Second-Order Graph Convolutional Networks,,['https://www.semanticscholar.org/paper/Directed-Graph-Convolutional-Network-Tong-Liang/14093aabbccddab654d0e3a55daf9229a0d13144'],[]
Policy Learning Using Weak Supervision,,['https://www.semanticscholar.org/paper/Policy-Learning-Using-Weak-Supervision-Wang-Guo/98804bb4fd36f999edd84e5af40c7c7765c0833b'],[]
EqCo:   Equivalent Rules for Self-supervised Contrastive Learning,,['https://www.semanticscholar.org/paper/EqCo%3A-Equivalent-Rules-for-Self-supervised-Learning-Zhu-Huang/69edac26cf26c09420a3c96b3d98cabcc699696d'],[]
Novel Policy Seeking with Constrained Optimization,,['https://www.semanticscholar.org/paper/Novel-Policy-Seeking-with-Constrained-Optimization-Sun-Peng/f5e36a2ccff10034e55a15a00ef8640a3a06dcfe'],[]
Faster Training of Word Embeddings,,['https://www.semanticscholar.org/paper/Shortformer%3A-Better-Language-Modeling-using-Shorter-Press-Smith/0822f8d7e6a72a65e65f147d3a8d8fccd485da40'],[]
FILTRA: Rethinking Steerable CNN by Filter Transform,,['https://www.semanticscholar.org/paper/FILTRA%3A-Rethinking-Steerable-CNN-by-Filter-Li-Wang/0703514ed736511b13e5eb586b6ca309064b9123'],[]
ProxylessKD: Direct Knowledge Distillation with Inherited Classifier for Face Recognition,,['https://www.semanticscholar.org/paper/ProxylessKD%3A-Direct-Knowledge-Distillation-with-for-Shi-Ren/4583dba687910d03c714fc4988b3456110a93a38'],[]
Iterated graph neural network system,,['https://www.semanticscholar.org/paper/AliGraph%3A-A-Comprehensive-Graph-Neural-Network-Zhu-Zhao/70f7cd54b5918aed60c3d8c3a8e4aa7e8d634c41'],[]
Hybrid-Regressive Neural Machine Translation,,['https://www.semanticscholar.org/paper/Incorporating-BERT-into-Neural-Machine-Translation-Zhu-Xia/34591cdb1e96e4ebe4bec38da9e88718f5c3d2df'],[]
Regression Prior Networks,,['https://www.semanticscholar.org/paper/Regression-Prior-Networks-Malinin-Chervontsev/04a06ddf19f3a466a6f775d3e879bb412a563aab'],[]
VECO: Variable Encoder-decoder Pre-training for Cross-lingual Understanding and Generation,,['https://www.semanticscholar.org/paper/VECO%3A-Variable-Encoder-decoder-Pre-training-for-and-Luo-Wang/c1cf64833299e73c167a82ee8b69c9dc16e76479'],[]
Rethinking the Truly Unsupervised Image-to-Image Translation,,['https://www.semanticscholar.org/paper/Rethinking-the-Truly-Unsupervised-Image-to-Image-Baek-Choi/135687fd76c28d6f31fcf9d5584d82cabc200d79'],[]
Pre-Training by Completing Point Clouds,,['https://www.semanticscholar.org/paper/Pre-Training-by-Completing-Point-Clouds-Wang-Liu/82a536924fb3af21de8a31493bce3e9843f51e43'],[]
Learning to communicate through imagination with model-based deep multi-agent reinforcement learning,,['https://www.semanticscholar.org/paper/Learning-to-Communicate-in-Multi-Agent-Learning-%3A-A-Za%C3%AFem-Bennequin/ead4e861b9774c5fe61bd2c8b1bcc5de5d9bd169'],[]
Characterizing Lookahead Dynamics of Smooth Games,,"['https://www.semanticscholar.org/paper/No-Regret-Learning-in-Bayesian-Games-Hartline-Syrgkanis/179033107b5ef8fc7cb9872ccef303e227d807b1', 'https://www.semanticscholar.org/paper/No-Regret-Learning-in-Repeated-Bayesian-Games-Hartline-Syrgkanis/566975480d644ed3ce83612258e89ddfba75eeff']",[]
Context-Agnostic Learning Using Synthetic Data,,['https://www.semanticscholar.org/paper/Learning-From-Context-Agnostic-Synthetic-Data-Jin-Rinard/673a5ce5697b1706b9555ea5cac94a638a2c43b1'],[]
Adaptive Spatial-Temporal Inception Graph Convolutional Networks for Multi-step Spatial-Temporal Network Data Forecasting,,"['https://www.semanticscholar.org/paper/Adaptive-Graph-Convolutional-Recurrent-Network-for-Bai-Yao/8b163b75a6b833911c4e958f8bd52124205382ec', 'https://www.semanticscholar.org/paper/Adaptive-Graph-Convolutional-Recurrent-Network-for-Bai/ad3601fd1350da4a5557ca000cd2bf6718a21ff8']",[]
Globetrotter: Unsupervised Multilingual Translation from Visual Alignment,,"[""https://www.semanticscholar.org/paper/Globetrotter%3A-Unsupervised-Multilingual-Translation-Sur'is-Epstein/f1085830042fdc07961f4bf4a7e6ff60cd534fd9""]",[]
On Size Generalization in Graph Neural Networks,,['https://www.semanticscholar.org/paper/On-Size-Generalization-in-Graph-Neural-Networks-Yehudai-Fetaya/5cf2d96cc7347994ea65c5d6b1ab13a560647f79'],[]
Pea-KD: Parameter-efficient and accurate Knowledge Distillation,,['https://www.semanticscholar.org/paper/Pea-KD%3A-Parameter-efficient-and-Accurate-Knowledge-Cho-Kang/d7028908d2a5762ce883ba6b952df3e7a404fd11'],[]
Evaluating Online Continual Learning with CALM,,['https://www.semanticscholar.org/paper/Online-Continual-Learning-from-Imbalanced-Data-Chrysakis-Moens/8e7a4d86768f0085e507072559416d30c291cd5f'],[]
GeDi: Generative Discriminator Guided Sequence Generation,,['https://www.semanticscholar.org/paper/GeDi%3A-Generative-Discriminator-Guided-Sequence-Krause-Gotmare/07bcda1dff9bb696ea9cbc69303eee8bd3d85bd6'],[]
Multimodal Variational Autoencoders for Semi-Supervised Learning: In Defense of Product-of-Experts,,['https://www.semanticscholar.org/paper/Multimodal-Variational-Autoencoders-for-Learning%3A-Kutuzova-Krause/dc8534c187e889c9be7e8f16548c48d648b5aa0d'],[]
Are Graph Convolutional Networks Fully Exploiting the Graph Structure?,,['https://www.semanticscholar.org/paper/Are-Graph-Convolutional-Networks-Fully-Exploiting-Buffelli-Vandin/9de62c825d1e90e09525ea6f1df09b562103ea2b'],[]
Online Continual Learning  Under  Domain Shift,,['https://www.semanticscholar.org/paper/Online-Continual-Learning-under-Extreme-Memory-Fini-Lathuili%C3%A8re/bd075b9f6c2b6d7197b05fa7de994fdf35346b70'],[]
Training Invertible Linear Layers through Rank-One Perturbations,,['https://www.semanticscholar.org/paper/Training-Invertible-Linear-Layers-through-Rank-One-Kr%C3%A4mer-K%C3%B6hler/39f638691db15abe1605df73ea1675158920ac8e'],[]
Conditional Generative Modeling for De Novo Hierarchical Multi-Label Functional Protein Design,,['https://www.semanticscholar.org/paper/Learning-hierarchical-motif-embeddings-for-protein-Karydis-Jacobson/b937398d2cfa212a71d5d39edc060b2e1d37a6fb'],[]
Deep Clustering and Representation Learning that Preserves Geometric Structures,,['https://www.semanticscholar.org/paper/Deep-Clustering-and-Representation-Learning-that-Wu-Liu/d900207f57b1ccc2b7be002294d43880bc8e8dff'],[]
"Spherical Motion Dynamics: Learning Dynamics of Neural Network with Normalization, Weight Decay, and SGD",,['https://www.semanticscholar.org/paper/Spherical-Motion-Dynamics%3A-Learning-Dynamics-of-and-Wan-Zhu/2984497391566939d5188ba26f0934ff50d34cf4'],[]
Cross-Modal Domain Adaptation for Reinforcement Learning,,['https://www.semanticscholar.org/paper/Domain-Adaptation-for-Reinforcement-Learning-on-the-Carr-Chli/785209498144def8f2acd653e124e0b4c32e7d39'],[]
Noisy Agents: Self-supervised Exploration by Predicting Auditory Events,,['https://www.semanticscholar.org/paper/Noisy-Agents%3A-Self-supervised-Exploration-by-Events-Gan-Chen/5f978b3829acad6ac8b3372d2fa8d38a45b96d3d'],[]
Loss Landscape Matters: Training Certifiably Robust Models with Favorable Loss Landscape,,['https://www.semanticscholar.org/paper/Towards-Understanding-the-Dynamics-of-the-Deng-He/9767215ad921eae4974ab44fd5e975d28841ed66'],[]
Contextual Image Parsing via Panoptic Segment Sorting,,['https://www.semanticscholar.org/paper/Image-Parsing-via-Stochastic-Scene-Grammar-Zhao-Zhu/378f66e115a9c8b7c234e4de0f7e3951b919cee0'],[]
Identifying Treatment Effects under Unobserved Confounding by Causal Representation Learning,,['https://www.semanticscholar.org/paper/Identifying-Treatment-Effects-under-Unobserved-by-Wu-Fukumizu/bea32abde57d40c6a23759ca45564d476b3a607c'],[]
A Simple Unified Information Regularization Framework for Multi-Source Domain Adaptation,,['https://www.semanticscholar.org/paper/Advances-in-Multimedia-Information-Processing-PCM-%E7%9B%B8%E6%BE%A4-Nakamura/92fdfa7f380d6b25211f6d0f0947e5ff48d23fb4'],[]
Experimental Design for Overparameterized Learning with Application to Single Shot Deep Active Learning,,['https://www.semanticscholar.org/paper/Experimental-Design-for-Overparameterized-Learning-Shoham-Avron/0e793013151a788e242d8a4e4fc6a87263505d27'],[]
Democratizing Evaluation of Deep Model Interpretability through Consensus,,['https://www.semanticscholar.org/paper/Machine-learning-on-and-about-probability-Sutherland/e7d2ba87d1b732e54c35f1fb07942458d8b93574'],[]
Does injecting linguistic structure into language models lead to better alignment with brain recordings?,,['https://www.semanticscholar.org/paper/Does-injecting-linguistic-structure-into-language-Abdou-Gonz%C3%A1lez/52c0dd1f81e3d3693f41c3068cf37d5e5fbfa2d0'],[]
On the Stability of Multi-branch Network,,['https://www.semanticscholar.org/paper/Frequency-Ratio-Measurements-with-18-digit-Accuracy-Beloy-Bodine/12f0ab79694e37c9a7b2fd1d28e4b2f57a3673e3'],[]
AMBERT: A Pre-trained Language Model with Multi-Grained Tokenization,,['https://www.semanticscholar.org/paper/AMBERT%3A-A-Pre-trained-Language-Model-with-Zhang-Li/cf54a2d7be36f48691422198b7875a018c3f6cf2'],[]
Distantly Supervised Relation Extraction in Federated Settings,,['https://www.semanticscholar.org/paper/Distantly-Supervised-Relation-Extraction-in-Sui-Chen/fb4227db25d1d6fcfab30dc21a4a37fa138d9274'],[]
Automatic Data Augmentation for Generalization in Reinforcement Learning,,['https://www.semanticscholar.org/paper/Automatic-Data-Augmentation-for-Generalization-in-Raileanu-Goldstein/dff2e7721d11826f841ca99f9fedc664c5266d67'],[]
TAM: Temporal Adaptive Module for Video Recognition,,['https://www.semanticscholar.org/paper/TAM%3A-Temporal-Adaptive-Module-for-Video-Recognition-Liu-Wang/3ac6ad718bbdeda6b5b00b61983f8b520d8a6bcb'],[]
Learning not to learn: Nature versus nurture in silico,,['https://www.semanticscholar.org/paper/Learning-not-to-learn%3A-Nature-versus-nurture-in-Lange-Sprekeler/5388abe8900ccb5fd43b0c56e3685c5e63a3d2cd'],[]
How to Train Your Super-Net: An Analysis of Training Heuristics in Weight-Sharing NAS,,['https://www.semanticscholar.org/paper/How-to-Train-Your-Super-Net%3A-An-Analysis-of-in-NAS-Yu-Ranftl/a69f7b83f17a0ec3c0dae2cd739d295fbeffe9ab'],[]
A Surgery of the Neural Architecture Evaluators,,['https://www.semanticscholar.org/paper/A-Surgery-of-the-Neural-Architecture-Evaluators-Ning-Li/762992bb625f5394edbe1f6d247cf9cd7c666a21'],[]
Structure and randomness in planning and reinforcement learning,,['https://www.semanticscholar.org/paper/A-causal-approach-to-hierarchical-decomposition-in-Barto-Jonsson/274418584fb0ffc48d8a1cc18ba66dcbe4c9bb91'],[]
Accounting for Unobserved Confounding in Domain Generalization,,['https://www.semanticscholar.org/paper/Accounting-for-Unobserved-Confounding-in-Domain-Bellot-Schaar/6f943ddb388057349a35ed18b88510021cc834dd'],[]
AriEL: Volume Coding for Sentence Generation Comparisons,,['https://www.semanticscholar.org/paper/AriEL%3A-volume-coding-for-sentence-generation-Celotti-Brodeur/3fdbe10a7f32156fc8a9aa864a35074a4a3fff8a'],[]
Second-Moment Loss: A Novel Regression Objective for Improved Uncertainties,,['https://www.semanticscholar.org/paper/Second-Moment-Loss%3A-A-Novel-Regression-Objective-Sicking-Akila/088f997e9cc0de7dae6740a94f8f7f4c4cc8d6cf'],[]
What Preserves the Emergence of Language?,,['https://www.semanticscholar.org/paper/The-emergence-of-humanistic-anatomy-%C5%A0trkalj/b0bb8b473f9829c4bd17baa092d1eb0e9db3f294'],[]
Neural Pooling for Graph Neural Networks,,['https://www.semanticscholar.org/paper/Second-Order-Pooling-for-Graph-Neural-Networks-Wang-Ji/12ebe7a1a30bed87b196f1f8e4b1be18e850bdc0'],[]
UserBERT: Self-supervised User Representation Learning,,['https://www.semanticscholar.org/paper/Image-Synthesis-for-Self-Supervised-Visual-Learning-Zhang/f9f86d087e84eaf0e6a09575982aa7b41fa62451'],[]
On Disentangled Representations Extracted from Pretrained GANs,,['https://www.semanticscholar.org/paper/Learning-Interpretable-Representations-with-Beyazit-Tuncel/481eac01dd7ba9c7e022d6fb29a49d8debfe6ba7'],[]
Imbalanced Gradients: A New Cause of Overestimated Adversarial Robustness,,['https://www.semanticscholar.org/paper/Imbalanced-Gradients%3A-A-New-Cause-of-Overestimated-Jiang-Ma/1e6f6ede6707c4687c755851bc6924c1b55ef9c5'],[]
Double Generative Adversarial Networks for Conditional Independence Testing,,['https://www.semanticscholar.org/paper/Double-Generative-Adversarial-Networks-for-Testing-Shi-Xu/8ed2de1be9385486cc263f6881c14352b6808eac'],[]
Filter pre-pruning for improved fine-tuning of quantized deep neural networks,,['https://www.semanticscholar.org/paper/Filter-Pre-Pruning-for-Improved-Fine-tuning-of-Deep-Nishikawa-Ikegaya/0f921ebc6d2c5b60d38669a0a5dbc8de1836780b'],[]
The Lipschitz Constant of Self-Attention,,['https://www.semanticscholar.org/paper/The-Lipschitz-Constant-of-Self-Attention-Kim-Papamakarios/45988d39ab1b0e5199e1f0f31952760bc763e611'],[]
Efficient Graph Neural Architecture Search,,['https://www.semanticscholar.org/paper/Understanding-Neural-Architecture-Search-Techniques-Adam-Lorraine/d8448ab8baf0620769f8dafbf48378a06515e7e1'],[]
What's in the Box? Exploring the Inner Life of Neural Networks with Robust Rules,,['https://www.semanticscholar.org/paper/What%E2%80%99s-in-the-Box-Exploring-the-Inner-Life-of-with-Fischer-Ol%C3%A1h/a1d1c1a5f5392e43e36a8657915bf209732bb6af'],[]
Status-Quo Policy Gradient in Multi-agent Reinforcement Learning,,['https://www.semanticscholar.org/paper/Credit-Assignment-with-Meta-Policy-Gradient-for-Shao-Zhang/fbe48f4cff41511674e78afb78aa644d51a5094b'],[]
Tailoring: encoding inductive biases by optimizing unsupervised objectives at prediction time,,['https://www.semanticscholar.org/paper/Tailoring%3A-encoding-inductive-biases-by-optimizing-Alet-Kawaguchi/077f685947f977c946226d1b86c0b031f835486f'],[]
Connecting Sphere Manifolds Hierarchically for Regularization,,['https://www.semanticscholar.org/paper/Connecting-Sphere-Manifolds-Hierarchically-for-Scieur-Kim/590b030b6702c41c5759395c9ca08d526f51306f'],[]
Putting Theory to Work: From Learning Bounds to Meta-Learning Algorithms,,['https://www.semanticscholar.org/paper/Putting-Theory-to-Work%3A-From-Learning-Bounds-to-Bouniot-Redko/6b87254283f9f519f2a1a35f4e2b978eb6b5087d'],[]
WAVEQ: GRADIENT-BASED DEEP QUANTIZATION OF NEURAL NETWORKS THROUGH SINUSOIDAL REGULARIZATION,,['https://www.semanticscholar.org/paper/Gradient-Based-Deep-Quantization-of-Neural-Networks-Elthakeb-Pilligundla/345fbcba701ce4d389fbfbd4f1df794f0ff8a7d4'],[]
Uniform Manifold Approximation with Two-phase Optimization,,['https://www.semanticscholar.org/paper/Bounded-Manifold-Completion-Gajamannage-Paffenroth/1ff5c3dab0bee75c643e6900cc9eecc5fa95ea59'],[]
Robustness to Pruning Predicts Generalization in Deep Neural Networks,,['https://www.semanticscholar.org/paper/Robustness-to-Pruning-Predicts-Generalization-in-Kuhn-Lyle/752f3187cb6d60bf60dff6715fd7f070bd03aea3'],[]
Neural spatio-temporal reasoning with object-centric self-supervised learning,,['https://www.semanticscholar.org/paper/Object-Centric-Representation-Learning-for-Video-Dang-Le/1386701b13d55f4266232e0b2b5991a39cfcec47'],[]
Self-Labeling of Fully Mediating Representations by Graph Alignment,,['https://www.semanticscholar.org/paper/Self-Labeling-of-Fully-Mediating-Representations-by-Oldenhof-Arany/da01aebf9eb93cd61819402e0d5482e9a25b6e11'],[]
Self-Reflective Variational Autoencoder,,['https://www.semanticscholar.org/paper/Self-Reflective-Variational-Autoencoder-Apostolopoulou-Rosenfeld/add5aaa78907d66dcdf789e5322a4657be3cf659'],[]
Exploring Zero-Shot Emergent Communication in Embodied Multi-Agent Populations,,['https://www.semanticscholar.org/paper/Exploring-Zero-Shot-Emergent-Communication-in-Bullard-Meier/91aa3a0627dbb174b74209925acaef95152b2e9a'],[]
